Unidades: €/MW;;
Informação acedida em: 30/06/2025 15:32:26;;
Data;Hora;Portugal
15/11/2019;6;38.99
15/11/2019;7;39.96
15/11/2019;8;47.46
15/11/2019;9;50.01
15/11/2019;10;53.01
15/11/2019;11;52.19
15/11/2019;12;51.23
15/11/2019;13;48.97
15/11/2019;14;48.79
15/11/2019;15;46.00
15/11/2019;16;46.00
15/11/2019;17;48.97
15/11/2019;18;54.54
15/11/2019;19;59.03
15/11/2019;20;60.11
15/11/2019;21;58.00
15/11/2019;22;54.24
15/11/2019;23;52.39
15/11/2019;24;49.55
16/11/2019;1;48.07
16/11/2019;2;43.49
16/11/2019;3;40.08
16/11/2019;4;38.99
16/11/2019;5;38.56
16/11/2019;6;39.60
16/11/2019;7;40.14
16/11/2019;8;42.56
16/11/2019;9;43.66
16/11/2019;10;50.16
16/11/2019;11;50.90
16/11/2019;12;50.16
16/11/2019;13;49.27
16/11/2019;14;47.65
16/11/2019;15;42.96
16/11/2019;16;39.81
16/11/2019;17;40.10
16/11/2019;18;46.01
16/11/2019;19;53.46
16/11/2019;20;54.54
16/11/2019;21;51.79
16/11/2019;22;49.27
16/11/2019;23;48.87
16/11/2019;24;47.88
17/11/2019;1;45.07
17/11/2019;2;42.42
17/11/2019;3;39.81
17/11/2019;4;37.40
17/11/2019;5;36.30
17/11/2019;6;36.46
17/11/2019;7;36.50
17/11/2019;8;37.40
17/11/2019;9;38.56
17/11/2019;10;41.19
17/11/2019;11;43.12
17/11/2019;12;43.81
17/11/2019;13;44.08
17/11/2019;14;42.32
17/11/2019;15;41.00
17/11/2019;16;41.01
17/11/2019;17;43.01
17/11/2019;18;48.11
17/11/2019;19;52.75
17/11/2019;20;55.15
17/11/2019;21;52.79
17/11/2019;22;50.73
17/11/2019;23;47.62
17/11/2019;24;43.43
18/11/2019;1;43.28
18/11/2019;2;40.74
18/11/2019;3;39.69
18/11/2019;4;36.89
18/11/2019;5;35.68
18/11/2019;6;39.00
18/11/2019;7;46.05
18/11/2019;8;51.73
18/11/2019;9;51.05
18/11/2019;10;52.19
18/11/2019;11;51.49
18/11/2019;12;50.45
18/11/2019;13;50.47
18/11/2019;14;50.77
18/11/2019;15;50.00
18/11/2019;16;50.45
18/11/2019;17;52.23
18/11/2019;18;54.54
18/11/2019;19;60.52
18/11/2019;20;63.05
18/11/2019;21;62.55
18/11/2019;22;59.15
18/11/2019;23;54.54
18/11/2019;24;53.79
19/11/2019;1;51.52
19/11/2019;2;48.26
19/11/2019;3;45.91
19/11/2019;4;44.29
19/11/2019;5;43.73
19/11/2019;6;45.45
19/11/2019;7;56.12
19/11/2019;8;60.10
19/11/2019;9;60.00
19/11/2019;10;60.90
19/11/2019;11;60.52
19/11/2019;12;60.16
19/11/2019;13;61.14
19/11/2019;14;61.55
19/11/2019;15;60.90
19/11/2019;16;61.60
19/11/2019;17;61.75
19/11/2019;18;61.74
19/11/2019;19;64.30
19/11/2019;20;65.64
19/11/2019;21;64.85
19/11/2019;22;61.60
19/11/2019;23;59.63
19/11/2019;24;58.07
20/11/2019;1;56.94
20/11/2019;2;51.89
20/11/2019;3;47.88
20/11/2019;4;45.45
20/11/2019;5;45.27
20/11/2019;6;45.45
20/11/2019;7;55.52
20/11/2019;8;63.01
20/11/2019;9;63.01
20/11/2019;10;63.75
20/11/2019;11;63.63
20/11/2019;12;63.00
20/11/2019;13;62.22
20/11/2019;14;61.42
20/11/2019;15;59.82
20/11/2019;16;60.69
20/11/2019;17;61.03
20/11/2019;18;61.27
20/11/2019;19;64.00
20/11/2019;20;64.92
20/11/2019;21;61.78
20/11/2019;22;59.96
20/11/2019;23;54.91
20/11/2019;24;51.49
21/11/2019;1;47.88
21/11/2019;2;44.14
21/11/2019;3;42.68
21/11/2019;4;41.50
21/11/2019;5;41.00
21/11/2019;6;43.53
21/11/2019;7;48.97
21/11/2019;8;59.49
21/11/2019;9;60.50
21/11/2019;10;62.04
21/11/2019;11;61.59
21/11/2019;12;61.42
21/11/2019;13;60.56
21/11/2019;14;59.82
21/11/2019;15;59.09
21/11/2019;16;59.64
21/11/2019;17;61.69
21/11/2019;18;63.75
21/11/2019;19;65.35
21/11/2019;20;64.62
21/11/2019;21;61.09
21/11/2019;22;59.82
21/11/2019;23;52.01
21/11/2019;24;48.00
22/11/2019;1;50.54
22/11/2019;2;46.38
22/11/2019;3;39.10
22/11/2019;4;38.17
22/11/2019;5;35.88
22/11/2019;6;38.27
22/11/2019;7;47.59
22/11/2019;8;52.20
22/11/2019;9;52.85
22/11/2019;10;54.00
22/11/2019;11;52.97
22/11/2019;12;51.99
22/11/2019;13;50.44
22/11/2019;14;49.49
22/11/2019;15;44.51
22/11/2019;16;42.48
22/11/2019;17;41.51
22/11/2019;18;44.51
22/11/2019;19;50.69
22/11/2019;20;50.80
22/11/2019;21;48.39
22/11/2019;22;42.58
22/11/2019;23;44.22
22/11/2019;24;41.24
23/11/2019;1;35.47
23/11/2019;2;30.79
23/11/2019;3;29.07
23/11/2019;4;27.17
23/11/2019;5;25.16
23/11/2019;6;25.39
23/11/2019;7;29.11
23/11/2019;8;32.07
23/11/2019;9;30.00
23/11/2019;10;35.55
23/11/2019;11;35.96
23/11/2019;12;35.77
23/11/2019;13;35.49
23/11/2019;14;35.61
23/11/2019;15;35.47
23/11/2019;16;35.26
23/11/2019;17;35.96
23/11/2019;18;40.62
23/11/2019;19;48.85
23/11/2019;20;52.90
23/11/2019;21;50.44
23/11/2019;22;48.90
23/11/2019;23;47.15
23/11/2019;24;44.49
24/11/2019;1;42.65
24/11/2019;2;40.00
24/11/2019;3;35.29
24/11/2019;4;31.95
24/11/2019;5;30.00
24/11/2019;6;30.10
24/11/2019;7;32.77
24/11/2019;8;35.31
24/11/2019;9;35.54
24/11/2019;10;39.49
24/11/2019;11;44.12
24/11/2019;12;44.49
24/11/2019;13;45.32
24/11/2019;14;42.01
24/11/2019;15;40.05
24/11/2019;16;41.68
24/11/2019;17;45.01
24/11/2019;18;46.72
24/11/2019;19;50.00
24/11/2019;20;51.80
24/11/2019;21;49.96
24/11/2019;22;45.70
24/11/2019;23;44.64
24/11/2019;24;39.80
25/11/2019;1;38.19
25/11/2019;2;36.30
25/11/2019;3;36.02
25/11/2019;4;35.40
25/11/2019;5;35.38
25/11/2019;6;37.84
25/11/2019;7;39.99
25/11/2019;8;49.72
25/11/2019;9;51.25
25/11/2019;10;51.79
25/11/2019;11;51.79
25/11/2019;12;50.79
25/11/2019;13;50.55
25/11/2019;14;50.52
25/11/2019;15;49.71
25/11/2019;16;50.10
25/11/2019;17;51.79
25/11/2019;18;53.29
25/11/2019;19;55.80
25/11/2019;20;55.80
25/11/2019;21;53.93
25/11/2019;22;50.17
25/11/2019;23;47.30
25/11/2019;24;43.49
26/11/2019;1;39.07
26/11/2019;2;38.43
26/11/2019;3;36.20
26/11/2019;4;35.91
26/11/2019;5;35.98
26/11/2019;6;38.01
26/11/2019;7;45.21
26/11/2019;8;48.50
26/11/2019;9;48.60
26/11/2019;10;50.26
26/11/2019;11;50.56
26/11/2019;12;48.69
26/11/2019;13;47.59
26/11/2019;14;47.50
26/11/2019;15;45.32
26/11/2019;16;43.69
26/11/2019;17;45.01
26/11/2019;18;46.88
26/11/2019;19;48.50
26/11/2019;20;49.48
26/11/2019;21;47.51
26/11/2019;22;43.53
26/11/2019;23;42.28
26/11/2019;24;37.74
27/11/2019;1;36.20
27/11/2019;2;35.32
27/11/2019;3;32.84
27/11/2019;4;30.23
27/11/2019;5;31.65
27/11/2019;6;33.99
27/11/2019;7;37.11
27/11/2019;8;46.35
27/11/2019;9;48.60
27/11/2019;10;48.56
27/11/2019;11;45.33
27/11/2019;12;44.40
27/11/2019;13;44.12
27/11/2019;14;43.87
27/11/2019;15;43.67
27/11/2019;16;43.90
27/11/2019;17;44.40
27/11/2019;18;47.10
27/11/2019;19;49.99
27/11/2019;20;50.18
27/11/2019;21;46.50
27/11/2019;22;44.98
27/11/2019;23;41.50
27/11/2019;24;36.99
28/11/2019;1;31.73
28/11/2019;2;27.71
28/11/2019;3;19.39
28/11/2019;4;12.56
28/11/2019;5;16.87
28/11/2019;6;26.45
28/11/2019;7;35.92
28/11/2019;8;44.25
28/11/2019;9;46.51
28/11/2019;10;46.72
28/11/2019;11;45.09
28/11/2019;12;44.21
28/11/2019;13;43.99
28/11/2019;14;44.21
28/11/2019;15;43.21
28/11/2019;16;43.80
28/11/2019;17;44.80
28/11/2019;18;50.87
28/11/2019;19;54.00
28/11/2019;20;55.37
28/11/2019;21;51.90
28/11/2019;22;46.76
28/11/2019;23;45.03
28/11/2019;24;43.80
29/11/2019;1;40.12
29/11/2019;2;36.30
29/11/2019;3;33.17
29/11/2019;4;33.14
29/11/2019;5;33.50
29/11/2019;6;38.70
29/11/2019;7;46.31
29/11/2019;8;52.19
29/11/2019;9;52.64
29/11/2019;10;53.63
29/11/2019;11;52.64
29/11/2019;12;52.35
29/11/2019;13;50.53
29/11/2019;14;49.92
29/11/2019;15;50.17
29/11/2019;16;51.04
29/11/2019;17;52.14
29/11/2019;18;54.09
29/11/2019;19;56.53
29/11/2019;20;56.13
29/11/2019;21;53.05
29/11/2019;22;49.27
29/11/2019;23;48.00
29/11/2019;24;45.15
30/11/2019;1;43.00
30/11/2019;2;38.05
30/11/2019;3;36.22
30/11/2019;4;35.39
30/11/2019;5;35.39
30/11/2019;6;36.03
30/11/2019;7;36.56
30/11/2019;8;40.39
30/11/2019;9;40.00
30/11/2019;10;45.35
30/11/2019;11;44.00
30/11/2019;12;42.70
30/11/2019;13;41.50
30/11/2019;14;40.77
30/11/2019;15;41.14
30/11/2019;16;40.56
30/11/2019;17;41.59
30/11/2019;18;42.42
30/11/2019;19;49.75
30/11/2019;20;50.01
30/11/2019;21;47.35
30/11/2019;22;42.42
30/11/2019;23;41.94
30/11/2019;24;40.13
01/12/2019;1;38.55
01/12/2019;2;37.07
01/12/2019;3;36.26
01/12/2019;4;35.93
01/12/2019;5;35.86
01/12/2019;6;35.92
01/12/2019;7;36.13
01/12/2019;8;37.04
01/12/2019;9;38.74
01/12/2019;10;42.12
01/12/2019;11;44.77
01/12/2019;12;48.00
01/12/2019;13;48.15
01/12/2019;14;45.76
01/12/2019;15;44.70
01/12/2019;16;44.98
01/12/2019;17;47.79
01/12/2019;18;50.45
01/12/2019;19;52.40
01/12/2019;20;51.13
01/12/2019;21;50.00
01/12/2019;22;48.33
01/12/2019;23;46.13
01/12/2019;24;42.68
02/12/2019;1;42.70
02/12/2019;2;37.22
02/12/2019;3;35.40
02/12/2019;4;34.46
02/12/2019;5;35.40
02/12/2019;6;36.30
02/12/2019;7;40.20
02/12/2019;8;48.33
02/12/2019;9;49.43
02/12/2019;10;49.96
02/12/2019;11;49.33
02/12/2019;12;48.33
02/12/2019;13;46.13
02/12/2019;14;45.95
02/12/2019;15;45.00
02/12/2019;16;45.00
02/12/2019;17;45.05
02/12/2019;18;48.33
02/12/2019;19;50.00
02/12/2019;20;51.11
02/12/2019;21;51.47
02/12/2019;22;49.33
02/12/2019;23;47.23
02/12/2019;24;43.50
03/12/2019;1;39.06
03/12/2019;2;40.46
03/12/2019;3;38.07
03/12/2019;4;37.85
03/12/2019;5;38.10
03/12/2019;6;42.50
03/12/2019;7;42.49
03/12/2019;8;46.00
03/12/2019;9;49.96
03/12/2019;10;49.98
03/12/2019;11;48.01
03/12/2019;12;49.03
03/12/2019;13;50.53
03/12/2019;14;52.10
03/12/2019;15;52.10
03/12/2019;16;54.33
03/12/2019;17;55.33
03/12/2019;18;57.49
03/12/2019;19;62.18
03/12/2019;20;62.33
03/12/2019;21;62.81
03/12/2019;22;58.24
03/12/2019;23;55.96
03/12/2019;24;54.33
04/12/2019;1;55.76
04/12/2019;2;51.80
04/12/2019;3;48.07
04/12/2019;4;46.83
04/12/2019;5;46.07
04/12/2019;6;46.92
04/12/2019;7;55.52
04/12/2019;8;58.58
04/12/2019;9;58.89
04/12/2019;10;59.00
04/12/2019;11;58.58
04/12/2019;12;57.60
04/12/2019;13;56.76
04/12/2019;14;56.01
04/12/2019;15;54.45
04/12/2019;16;52.58
04/12/2019;17;52.58
04/12/2019;18;55.08
04/12/2019;19;58.00
04/12/2019;20;57.74
04/12/2019;21;57.68
04/12/2019;22;54.11
04/12/2019;23;47.36
04/12/2019;24;45.89
05/12/2019;1;46.17
05/12/2019;2;45.56
05/12/2019;3;42.74
05/12/2019;4;39.54
05/12/2019;5;38.72
05/12/2019;6;43.11
05/12/2019;7;44.34
05/12/2019;8;46.85
05/12/2019;9;47.47
05/12/2019;10;48.13
05/12/2019;11;47.25
05/12/2019;12;46.60
05/12/2019;13;46.17
05/12/2019;14;47.28
05/12/2019;15;46.32
05/12/2019;16;46.32
05/12/2019;17;47.31
05/12/2019;18;51.58
05/12/2019;19;55.49
05/12/2019;20;57.00
05/12/2019;21;55.69
05/12/2019;22;53.05
05/12/2019;23;50.50
05/12/2019;24;48.17
06/12/2019;1;47.32
06/12/2019;2;44.11
06/12/2019;3;42.79
06/12/2019;4;41.76
06/12/2019;5;40.62
06/12/2019;6;41.79
06/12/2019;7;46.94
06/12/2019;8;48.59
06/12/2019;9;48.59
06/12/2019;10;49.51
06/12/2019;11;50.49
06/12/2019;12;48.63
06/12/2019;13;48.50
06/12/2019;14;48.31
06/12/2019;15;46.56
06/12/2019;16;44.00
06/12/2019;17;44.98
06/12/2019;18;51.39
06/12/2019;19;54.60
06/12/2019;20;54.49
06/12/2019;21;52.75
06/12/2019;22;51.06
06/12/2019;23;48.79
06/12/2019;24;47.54
07/12/2019;1;47.68
07/12/2019;2;45.86
07/12/2019;3;43.94
07/12/2019;4;45.07
07/12/2019;5;44.69
07/12/2019;6;44.69
07/12/2019;7;43.94
07/12/2019;8;47.44
07/12/2019;9;48.54
07/12/2019;10;50.21
07/12/2019;11;50.39
07/12/2019;12;49.71
07/12/2019;13;49.51
07/12/2019;14;48.23
07/12/2019;15;47.08
07/12/2019;16;44.69
07/12/2019;17;45.04
07/12/2019;18;48.80
07/12/2019;19;51.76
07/12/2019;20;50.23
07/12/2019;21;48.40
07/12/2019;22;48.01
07/12/2019;23;46.80
07/12/2019;24;43.50
08/12/2019;1;44.85
08/12/2019;2;43.94
08/12/2019;3;41.41
08/12/2019;4;37.10
08/12/2019;5;36.85
08/12/2019;6;36.85
08/12/2019;7;36.20
08/12/2019;8;36.85
08/12/2019;9;36.85
08/12/2019;10;37.10
08/12/2019;11;40.00
08/12/2019;12;40.57
08/12/2019;13;39.49
08/12/2019;14;42.01
08/12/2019;15;42.00
08/12/2019;16;38.11
08/12/2019;17;38.05
08/12/2019;18;41.10
08/12/2019;19;46.94
08/12/2019;20;48.20
08/12/2019;21;48.60
08/12/2019;22;48.60
08/12/2019;23;44.85
08/12/2019;24;38.05
09/12/2019;1;35.70
09/12/2019;2;30.00
09/12/2019;3;28.61
09/12/2019;4;28.61
09/12/2019;5;28.61
09/12/2019;6;28.97
09/12/2019;7;33.60
09/12/2019;8;43.48
09/12/2019;9;45.44
09/12/2019;10;46.25
09/12/2019;11;45.64
09/12/2019;12;44.51
09/12/2019;13;43.06
09/12/2019;14;43.07
09/12/2019;15;41.58
09/12/2019;16;41.20
09/12/2019;17;43.56
09/12/2019;18;46.94
09/12/2019;19;52.17
09/12/2019;20;52.06
09/12/2019;21;50.17
09/12/2019;22;48.35
09/12/2019;23;47.27
09/12/2019;24;43.73
10/12/2019;1;42.67
10/12/2019;2;39.50
10/12/2019;3;37.00
10/12/2019;4;35.41
10/12/2019;5;35.45
10/12/2019;6;36.31
10/12/2019;7;46.11
10/12/2019;8;53.10
10/12/2019;9;55.84
10/12/2019;10;54.93
10/12/2019;11;51.00
10/12/2019;12;49.90
10/12/2019;13;47.34
10/12/2019;14;46.99
10/12/2019;15;46.94
10/12/2019;16;46.55
10/12/2019;17;46.67
10/12/2019;18;51.93
10/12/2019;19;53.48
10/12/2019;20;53.15
10/12/2019;21;52.05
10/12/2019;22;49.21
10/12/2019;23;45.44
10/12/2019;24;41.43
11/12/2019;1;39.75
11/12/2019;2;37.94
11/12/2019;3;36.30
11/12/2019;4;35.89
11/12/2019;5;34.82
11/12/2019;6;36.00
11/12/2019;7;41.11
11/12/2019;8;49.37
11/12/2019;9;49.61
11/12/2019;10;50.61
11/12/2019;11;50.23
11/12/2019;12;47.99
11/12/2019;13;45.10
11/12/2019;14;43.01
11/12/2019;15;39.09
11/12/2019;16;39.01
11/12/2019;17;41.05
11/12/2019;18;45.00
11/12/2019;19;46.81
11/12/2019;20;49.03
11/12/2019;21;50.05
11/12/2019;22;45.00
11/12/2019;23;42.24
11/12/2019;24;37.63
12/12/2019;1;37.00
12/12/2019;2;35.83
12/12/2019;3;33.01
12/12/2019;4;30.00
12/12/2019;5;29.77
12/12/2019;6;30.00
12/12/2019;7;33.92
12/12/2019;8;41.96
12/12/2019;9;43.75
12/12/2019;10;44.59
12/12/2019;11;43.80
12/12/2019;12;42.16
12/12/2019;13;41.10
12/12/2019;14;40.75
12/12/2019;15;40.32
12/12/2019;16;40.29
12/12/2019;17;40.75
12/12/2019;18;41.43
12/12/2019;19;43.75
12/12/2019;20;44.59
12/12/2019;21;41.78
12/12/2019;22;37.25
12/12/2019;23;36.71
12/12/2019;24;31.37
13/12/2019;1;21.01
13/12/2019;2;16.50
13/12/2019;3;11.01
13/12/2019;4;7.47
13/12/2019;5;6.25
13/12/2019;6;9.36
13/12/2019;7;20.00
13/12/2019;8;28.21
13/12/2019;9;32.69
13/12/2019;10;34.34
13/12/2019;11;34.96
13/12/2019;12;31.87
13/12/2019;13;30.00
13/12/2019;14;31.84
13/12/2019;15;30.00
13/12/2019;16;29.51
13/12/2019;17;31.44
13/12/2019;18;32.00
13/12/2019;19;36.89
13/12/2019;20;38.00
13/12/2019;21;38.01
13/12/2019;22;36.51
13/12/2019;23;34.51
13/12/2019;24;29.75
14/12/2019;1;26.75
14/12/2019;2;25.21
14/12/2019;3;25.01
14/12/2019;4;23.01
14/12/2019;5;21.92
14/12/2019;6;19.64
14/12/2019;7;21.08
14/12/2019;8;26.46
14/12/2019;9;28.00
14/12/2019;10;30.00
14/12/2019;11;30.75
14/12/2019;12;29.94
14/12/2019;13;29.32
14/12/2019;14;27.00
14/12/2019;15;26.75
14/12/2019;16;27.95
14/12/2019;17;28.10
14/12/2019;18;30.01
14/12/2019;19;36.99
14/12/2019;20;36.99
14/12/2019;21;32.48
14/12/2019;22;29.94
14/12/2019;23;29.79
14/12/2019;24;29.60
15/12/2019;1;26.20
15/12/2019;2;20.00
15/12/2019;3;10.93
15/12/2019;4;7.56
15/12/2019;5;5.41
15/12/2019;6;5.84
15/12/2019;7;7.57
15/12/2019;8;11.31
15/12/2019;9;15.97
15/12/2019;10;23.68
15/12/2019;11;28.03
15/12/2019;12;28.00
15/12/2019;13;30.10
15/12/2019;14;30.00
15/12/2019;15;29.19
15/12/2019;16;28.00
15/12/2019;17;30.71
15/12/2019;18;36.63
15/12/2019;19;42.88
15/12/2019;20;43.96
15/12/2019;21;44.59
15/12/2019;22;44.10
15/12/2019;23;39.75
15/12/2019;24;35.10
16/12/2019;1;39.53
16/12/2019;2;33.68
16/12/2019;3;30.91
16/12/2019;4;29.49
16/12/2019;5;29.19
16/12/2019;6;31.88
16/12/2019;7;39.27
16/12/2019;8;42.94
16/12/2019;9;42.19
16/12/2019;10;42.44
16/12/2019;11;43.94
16/12/2019;12;43.94
16/12/2019;13;43.94
16/12/2019;14;43.59
16/12/2019;15;41.98
16/12/2019;16;41.94
16/12/2019;17;41.73
16/12/2019;18;41.94
16/12/2019;19;44.13
16/12/2019;20;44.59
16/12/2019;21;44.59
16/12/2019;22;40.56
16/12/2019;23;38.26
16/12/2019;24;36.00
17/12/2019;1;32.71
17/12/2019;2;31.90
17/12/2019;3;30.50
17/12/2019;4;29.19
17/12/2019;5;29.40
17/12/2019;6;31.25
17/12/2019;7;35.74
17/12/2019;8;44.60
17/12/2019;9;44.63
17/12/2019;10;46.40
17/12/2019;11;48.50
17/12/2019;12;48.06
17/12/2019;13;47.01
17/12/2019;14;46.60
17/12/2019;15;45.23
17/12/2019;16;44.85
17/12/2019;17;46.00
17/12/2019;18;49.35
17/12/2019;19;56.27
17/12/2019;20;55.10
17/12/2019;21;49.78
17/12/2019;22;46.60
17/12/2019;23;43.49
17/12/2019;24;39.50
18/12/2019;1;37.01
18/12/2019;2;32.69
18/12/2019;3;29.67
18/12/2019;4;26.50
18/12/2019;5;26.50
18/12/2019;6;28.10
18/12/2019;7;33.00
18/12/2019;8;40.10
18/12/2019;9;43.10
18/12/2019;10;44.10
18/12/2019;11;45.35
18/12/2019;12;43.35
18/12/2019;13;41.07
18/12/2019;14;40.10
18/12/2019;15;39.14
18/12/2019;16;39.14
18/12/2019;17;40.10
18/12/2019;18;43.10
18/12/2019;19;43.35
18/12/2019;20;44.35
18/12/2019;21;43.85
18/12/2019;22;39.15
18/12/2019;23;35.90
18/12/2019;24;28.10
19/12/2019;1;15.00
19/12/2019;2;8.66
19/12/2019;3;5.95
19/12/2019;4;4.28
19/12/2019;5;2.27
19/12/2019;6;5.10
19/12/2019;7;7.19
19/12/2019;8;20.05
19/12/2019;9;25.87
19/12/2019;10;30.01
19/12/2019;11;32.05
19/12/2019;12;31.80
19/12/2019;13;30.00
19/12/2019;14;28.80
19/12/2019;15;26.42
19/12/2019;16;25.92
19/12/2019;17;26.50
19/12/2019;18;28.80
19/12/2019;19;32.92
19/12/2019;20;34.89
19/12/2019;21;35.67
19/12/2019;22;30.00
19/12/2019;23;26.21
19/12/2019;24;9.19
20/12/2019;1;4.72
20/12/2019;2;2.30
20/12/2019;3;2.30
20/12/2019;4;2.30
20/12/2019;5;1.76
20/12/2019;6;2.30
20/12/2019;7;2.30
20/12/2019;8;10.50
20/12/2019;9;20.00
20/12/2019;10;23.85
20/12/2019;11;24.51
20/12/2019;12;24.18
20/12/2019;13;23.29
20/12/2019;14;23.01
20/12/2019;15;21.78
20/12/2019;16;22.50
20/12/2019;17;23.04
20/12/2019;18;24.38
20/12/2019;19;27.37
20/12/2019;20;30.00
20/12/2019;21;32.51
20/12/2019;22;27.99
20/12/2019;23;24.51
20/12/2019;24;17.00
21/12/2019;1;2.38
21/12/2019;2;2.30
21/12/2019;3;2.30
21/12/2019;4;2.30
21/12/2019;5;0.28
21/12/2019;6;0.01
21/12/2019;7;0.03
21/12/2019;8;0.05
21/12/2019;9;0.12
21/12/2019;10;2.30
21/12/2019;11;2.30
21/12/2019;12;2.30
21/12/2019;13;2.30
21/12/2019;14;2.30
21/12/2019;15;2.30
21/12/2019;16;2.30
21/12/2019;17;2.30
21/12/2019;18;2.30
21/12/2019;19;2.30
21/12/2019;20;3.30
21/12/2019;21;5.26
21/12/2019;22;3.88
21/12/2019;23;2.30
21/12/2019;24;2.30
22/12/2019;1;0.51
22/12/2019;2;0.50
22/12/2019;3;0.01
22/12/2019;4;0.01
22/12/2019;5;0.01
22/12/2019;6;0.01
22/12/2019;7;0.01
22/12/2019;8;0.01
22/12/2019;9;0.01
22/12/2019;10;0.01
22/12/2019;11;0.20
22/12/2019;12;1.00
22/12/2019;13;2.05
22/12/2019;14;2.30
22/12/2019;15;2.30
22/12/2019;16;1.10
22/12/2019;17;1.02
22/12/2019;18;2.30
22/12/2019;19;2.30
22/12/2019;20;3.50
22/12/2019;21;5.50
22/12/2019;22;6.60
22/12/2019;23;5.50
22/12/2019;24;3.49
23/12/2019;1;5.02
23/12/2019;2;4.52
23/12/2019;3;2.30
23/12/2019;4;1.02
23/12/2019;5;1.00
23/12/2019;6;2.30
23/12/2019;7;5.50
23/12/2019;8;19.40
23/12/2019;9;26.51
23/12/2019;10;34.44
23/12/2019;11;35.10
23/12/2019;12;34.44
23/12/2019;13;32.83
23/12/2019;14;31.53
23/12/2019;15;30.00
23/12/2019;16;29.51
23/12/2019;17;33.41
23/12/2019;18;39.00
23/12/2019;19;40.93
23/12/2019;20;39.07
23/12/2019;21;35.98
23/12/2019;22;30.79
23/12/2019;23;28.51
23/12/2019;24;18.58
24/12/2019;1;7.00
24/12/2019;2;4.62
24/12/2019;3;2.30
24/12/2019;4;1.09
24/12/2019;5;0.03
24/12/2019;6;2.90
24/12/2019;7;6.26
24/12/2019;8;15.13
24/12/2019;9;26.51
24/12/2019;10;31.24
24/12/2019;11;30.72
24/12/2019;12;25.68
24/12/2019;13;27.00
24/12/2019;14;27.55
24/12/2019;15;27.00
24/12/2019;16;26.97
24/12/2019;17;27.72
24/12/2019;18;33.41
24/12/2019;19;36.51
24/12/2019;20;35.72
24/12/2019;21;34.11
24/12/2019;22;28.93
24/12/2019;23;23.61
24/12/2019;24;20.99
25/12/2019;1;12.28
25/12/2019;2;9.99
25/12/2019;3;9.32
25/12/2019;4;5.37
25/12/2019;5;4.24
25/12/2019;6;4.00
25/12/2019;7;5.41
25/12/2019;8;6.87
25/12/2019;9;9.34
25/12/2019;10;9.99
25/12/2019;11;12.03
25/12/2019;12;11.78
25/12/2019;13;15.01
25/12/2019;14;12.03
25/12/2019;15;11.59
25/12/2019;16;9.99
25/12/2019;17;12.53
25/12/2019;18;14.99
25/12/2019;19;19.62
25/12/2019;20;29.37
25/12/2019;21;29.61
25/12/2019;22;30.00
25/12/2019;23;31.00
25/12/2019;24;25.32
26/12/2019;1;12.00
26/12/2019;2;10.58
26/12/2019;3;7.99
26/12/2019;4;4.86
26/12/2019;5;3.92
26/12/2019;6;5.10
26/12/2019;7;14.00
26/12/2019;8;22.80
26/12/2019;9;27.40
26/12/2019;10;32.51
26/12/2019;11;34.95
26/12/2019;12;32.51
26/12/2019;13;33.36
26/12/2019;14;29.92
26/12/2019;15;27.98
26/12/2019;16;26.94
26/12/2019;17;32.00
26/12/2019;18;39.00
26/12/2019;19;42.64
26/12/2019;20;40.92
26/12/2019;21;37.24
26/12/2019;22;32.03
26/12/2019;23;30.58
26/12/2019;24;28.70
27/12/2019;1;27.47
27/12/2019;2;25.00
27/12/2019;3;19.99
27/12/2019;4;19.73
27/12/2019;5;16.60
27/12/2019;6;20.50
27/12/2019;7;24.00
27/12/2019;8;29.57
27/12/2019;9;34.75
27/12/2019;10;38.09
27/12/2019;11;38.59
27/12/2019;12;38.09
27/12/2019;13;39.00
27/12/2019;14;37.52
27/12/2019;15;34.90
27/12/2019;16;32.51
27/12/2019;17;34.99
27/12/2019;18;40.01
27/12/2019;19;44.88
27/12/2019;20;43.99
27/12/2019;21;39.52
27/12/2019;22;36.67
27/12/2019;23;35.38
27/12/2019;24;33.57
28/12/2019;1;30.17
28/12/2019;2;29.50
28/12/2019;3;25.75
28/12/2019;4;23.00
28/12/2019;5;20.97
28/12/2019;6;20.72
28/12/2019;7;21.47
28/12/2019;8;23.00
28/12/2019;9;27.00
28/12/2019;10;34.75
28/12/2019;11;35.00
28/12/2019;12;34.51
28/12/2019;13;33.00
28/12/2019;14;32.27
28/12/2019;15;30.51
28/12/2019;16;26.48
28/12/2019;17;32.00
28/12/2019;18;39.09
28/12/2019;19;43.75
28/12/2019;20;43.29
28/12/2019;21;39.62
28/12/2019;22;35.39
28/12/2019;23;34.75
28/12/2019;24;30.17
29/12/2019;1;30.60
29/12/2019;2;28.10
29/12/2019;3;26.92
29/12/2019;4;22.85
29/12/2019;5;20.97
29/12/2019;6;21.31
29/12/2019;7;22.72
29/12/2019;8;25.10
29/12/2019;9;27.52
29/12/2019;10;30.04
29/12/2019;11;32.52
29/12/2019;12;32.51
29/12/2019;13;32.03
29/12/2019;14;30.61
29/12/2019;15;30.80
29/12/2019;16;31.39
29/12/2019;17;33.97
29/12/2019;18;41.00
29/12/2019;19;43.50
29/12/2019;20;43.50
29/12/2019;21;40.00
29/12/2019;22;41.15
